348 949
2795110000.000000,2669420000.000000
2778020000.000000,2685910000.000000
2770021250.000000,2694115000.000000
2769877500.000000,2694255000.000000
2814555000.000000,2716177500.000000
2814700000.000000,2716320000.000000
2763300000.000000,2700960000.000000
2763421250.000000,2700800000.000000
2833790625.000000,2734580625.000000
2833935000.000000,2734725000.000000
2833633750.000000,2734431250.000000
2815948125.000000,2717539375.000000
2816110000.000000,2717695000.000000
2765307500.000000,2698775000.000000
2765452734.375000,2698634296.875000
2781809375.000000,2682208750.000000
2830130000.000000,2731490000.000000
2778670000.000000,2685300000.000000
2792210000.000000,2671080000.000000
2758480000.000000,2660630000.000000
2779296875.000000,2684716875.000000
2817375000.000000,2719002500.000000
2822130000.000000,2723540000.000000
2835461250.000000,2736185000.000000
2766298125.000000,2697827500.000000
2775146875.000000,2688747500.000000
2819606250.000000,2721211250.000000
2827963125.000000,2729278906.250000
2828193125.000000,2729505000.000000
2826968125.000000,2728323125.000000
2826481562.500000,2727857031.250000
2775790000.000000,2688112500.000000
2830317812.500000,2731621875.000000
2788940000.000000,2675660000.000000
2788790000.000000,2676210000.000000
2765743750.000000,2698345000.000000
2765985000.000000,2698131250.000000
2828785000.000000,2730040000.000000
2773893750.000000,2690301875.000000
2809110000.000000,2710780000.000000
2808931250.000000,2710602187.500000
2794945000.000000,2669565000.000000
2772873750.000000,2691297500.000000
2772664375.000000,2691505625.000000
2801168750.000000,2663478437.500000
2757190000.000000,2659350000.000000
2757035000.000000,2659210000.000000
2791105000.000000,2673349375.000000
2790966562.500000,2673504062.500000
2802437187.500000,2704197187.500000
2802262500.000000,2704022500.000000
2769200000.000000,2695220000.000000
2768870000.000000,2695290000.000000
2797140625.000000,2667420000.000000
2791849062.500000,2672620625.000000
2766625625.000000,2697497187.500000
2767682500.000000,2696458437.500000
2765070000.000000,2699000000.000000
2764700000.000000,2699300000.000000
2759628750.000000,2661763750.000000
2772422500.000000,2691747500.000000
2793930000.000000,2670580000.000000
2756662031.250000,2658840000.000000
2756250000.000000,2658780000.000000
